Date,Open,High,Low,Vol.,Change %,Crude_Oil_Price,EURUSD,Carbon_Price_USD,EuroNext100_Price,Total_MtCO2_per_day,Natural_Gas_Price
2023-02-23,93.47,94.98,93.26,800.0,0.42,75.6,1.0595,99.42348,1358.05,18.872526872651,2.432
2023-02-24,94.93,96.03,94.1,240.0,1.01,76.47,1.0546,99.965534,1336.64,19.226016510328,2.548
2023-02-27,95.64,96.94,95.31,550.0,2.23,75.81,1.0607,102.78183,1355.47,20.636033028658,2.853
2023-02-28,96.9,97.2,95.88,1010.0,-1.05,77.19,1.0576,101.402688,1349.62,21.118593754682,2.863
2023-03-01,96.1,96.26,93.52,390.0,-2.17,77.83,1.0665,100.0377,1344.02,21.523052645119,2.943
2023-03-02,94.77,95.0,89.87,400.0,-3.94,78.31,1.0596,95.46996,1354.51,21.9456922211001,2.899
2023-03-03,90.0,90.17,88.47,710.0,-0.92,79.79,1.0632,94.911864,1365.25,22.5384955338571,3.141
2023-03-06,90.5,91.35,89.05,520.0,0.77,80.56,1.0678,96.059288,1367.27,23.633087108167,2.73
2023-03-07,91.12,93.59,91.11,1280.0,3.23,77.72,1.0547,97.949989,1356.72,23.477964266257,2.84
2023-03-08,93.52,95.73,93.5,3120.0,2.04,76.81,1.0544,99.914944,1356.36,23.15424539574,2.713
2023-03-09,95.75,96.64,93.86,1560.0,0.68,75.84,1.058,100.9332,1353.1,22.6062712085,2.683
2023-03-10,95.53,96.93,95.3,2420.0,1.5,76.78,1.0643,103.056169,1337.47,21.85304862577,2.559
2023-03-13,96.3,96.3,92.37,2060.0,-3.97,74.91,1.0729,99.768971,1303.23,19.36379708538,2.726
2023-03-14,92.91,93.54,89.55,1150.0,-3.51,71.49,1.0732,96.298236,1324.28,18.649270677389,2.69
2023-03-15,90.36,91.23,86.53,1930.0,-3.43,67.74,1.0575,91.632375,1281.21,18.378094588152,2.546
2023-03-16,88.3,88.3,83.71,2790.0,-1.59,68.52,1.0605,90.428835,1302.93,18.015026859855,2.626
2023-03-17,85.68,87.07,83.43,640.0,0.35,66.93,1.0666,91.268962,1289.39,17.780358667922002,2.446
2023-03-20,83.7,86.0,82.13,2390.0,-0.46,67.82,1.0719,91.304442,1303.56,18.285068461015,2.331
2023-03-21,86.16,88.4,85.69,2190.0,2.58,69.67,1.0767,94.082046,1319.26,18.533324734473,2.485
2023-03-22,87.1,87.68,85.5,2030.0,-0.86,71.02,1.0855,94.036865,1325.34,17.894337465353,2.307
2023-03-23,87.45,90.4,87.45,1510.0,4.1,70.12,1.083,97.66494,1329.53,17.462498659546,2.283
2023-03-24,89.96,91.02,84.18,1110.0,-5.3,69.41,1.0759,91.88186000000002,1307.7,17.075596451513,2.361
2023-03-27,88.02,89.19,86.73,13640.0,3.2,72.93,1.0796,95.145148,1316.25,16.26536996924,2.215
2023-03-28,87.62,90.56,87.62,15630.0,1.44,73.34,1.0843,96.93642,1317.69,16.32364829076,2.147
2023-03-29,89.47,91.1,89.33,12360.0,0.69,73.12,1.0843,97.608686,1337.57,16.62214544138,2.184
2023-03-30,90.43,91.76,89.55,15570.0,0.87,74.49,1.0901,98.98108,1350.53,16.70039687201,2.358
2023-03-31,90.93,92.89,90.71,14190.0,1.05,75.8,1.0839,99.447825,1360.26,16.8615325064,2.465
2023-04-03,91.75,96.16,91.69,15340.0,4.63,80.44,1.0895,104.59199999999998,1365.46,17.09088153742,2.333
2023-04-04,96.0,97.35,94.63,15770.0,-1.06,80.72,1.0952,104.022096,1363.6,17.222807021902,2.344
2023-04-05,94.97,98.0,94.78,17830.0,2.14,80.63,1.0903,105.77000300000002,1357.46,17.646875351323,2.381
2023-04-06,97.0,97.9,96.0,12460.0,-0.27,80.68,1.092,105.651,1359.08,18.168462338206,2.238
2023-04-11,96.75,98.43,96.72,12460.0,0.74,81.49,1.091,106.33977,1367.95,17.219378205298998,2.351
2023-04-12,97.53,98.21,95.09,16890.0,-1.23,83.09,1.0989,105.791103,1363.78,16.607294142142,2.267
2023-04-13,96.15,96.5,93.1,14930.0,-1.95,82.04,1.1044,104.244316,1376.31,16.346554575684,2.197
2023-04-14,94.39,94.99,93.16,11550.0,-0.3,82.43,1.1,103.521,1381.52,16.42077681106,2.305
2023-04-17,94.14,94.75,92.16,11400.0,-1.28,80.83,1.0926,101.513466,1378.38,17.169542178164,2.444
2023-04-18,92.98,95.6,92.33,14370.0,2.41,80.9,1.0971,104.389065,1383.42,17.413607688802,2.517
2023-04-19,95.3,96.47,94.18,12800.0,-0.8,79.24,1.0954,103.394806,1383.21,17.438324561266,2.395
2023-04-20,94.45,94.66,91.18,18420.0,-2.81,77.37,1.0967,100.611258,1382.56,17.490971032569,2.427
2023-04-21,91.95,92.41,89.25,16350.000000000002,-2.05,77.71,1.0987,98.729182,1387.71,17.239789951651,2.408
2023-04-24,90.11,90.11,87.59,17790.0,-1.45,78.6,1.1041,97.779096,1386.4,16.465481912569,2.471
2023-04-25,88.58,88.91,86.53,20940.0,-1.98,76.87,1.0972,95.247932,1376.87,16.521657237488,2.437
2023-04-26,86.9,87.0,85.16,19490.0,-0.66,74.19,1.104,95.20896,1365.77,16.79954298251,2.305
2023-04-27,85.94,87.9,85.4,18540.0,0.51,74.58,1.1027,95.582036,1368.7,16.85286779675,2.548
2023-04-28,86.49,88.11,86.13,11920.0,1.12,76.61,1.102,96.5903,1372.9,16.93122975516,2.578
2023-05-01,87.39,88.36,85.5,4520.0,-2.3,75.51,1.0975,93.978925,1353.22,16.659257312316,2.498
2023-05-02,85.66,90.82,85.42,21010.0,3.37,71.55,1.0999,97.363148,1353.22,16.629980510625998,2.417
2023-05-03,89.0,89.35,84.0,24910.0,-3.81,68.55,1.1059,94.167385,1355.39,16.311737463826,2.36
2023-05-04,85.29,85.71,83.25,17530.0,-0.76,68.51,1.1011,93.04295,1350.26,15.975134411656,2.297
2023-05-05,84.66,86.9,84.3,12000.0,0.54,71.27,1.1017,93.60043199999998,1368.82,15.809929372636,2.321
2023-05-08,85.0,85.99,84.5,6330.0,0.74,73.07,1.1004,94.183236,1372.87,16.154432119808,2.412
2023-05-09,85.57,87.75,85.2,14240.0,2.24,73.62,1.096,95.91096000000002,1363.1,15.954707078518,2.427
2023-05-10,87.69,89.75,87.2,16360.0,1.77,72.52,1.098,97.78788000000002,1360.26,16.060763577338,2.336
2023-05-11,89.22,90.12,87.68,16420.0,-0.55,70.88,1.0914,96.665298,1360.84,16.383016302378998,2.345
2023-05-12,88.54,89.67,88.14,9380.0,0.41,70.02,1.0848,96.471264,1366.85,16.458052875339,2.438
2023-05-15,88.5,89.19,86.13,15990.0,-2.01,71.09,1.0872,94.738608,1369.54,16.37143719656,2.542
2023-05-16,87.14,89.2,86.66,13110.0,2.05,70.84,1.0861,96.586873,1366.42,16.285148438268,2.534
2023-05-17,88.77,89.75,87.55,11440.0,-1.0,72.89,1.0839,95.42655600000002,1366.81,16.140409919446,2.509
2023-05-18,88.49,90.21,87.92,9130.0,1.83,71.94,1.0769,96.544085,1374.47,15.755863077025,2.715
2023-05-19,89.66,91.24,89.33,12790.0,-0.25,71.69,1.0802,96.602286,1380.62,15.528341923318,2.707
2023-05-22,89.43,89.71,86.77,15350.0,-2.44,72.05,1.0811,94.325975,1378.99,14.769558949025,2.551
2023-05-23,87.4,87.72,85.36,16120.000000000002,-1.66,72.85,1.0768,92.38944,1366.47,14.594550965785,2.489
2023-05-24,85.81,86.26,84.55,13800.0,-1.18,74.29,1.0748,91.132292,1344.5,14.597422240435,2.566
2023-05-25,85.03,85.15,82.63,20740.0,-2.55,71.93,1.0719,88.571097,1340.95,14.555805919705,2.476
2023-05-26,82.75,83.37,81.94,14760.0,0.61,72.76,1.0724,89.148612,1357.77,14.384986594045,2.417
2023-05-29,83.01,84.46,82.67,4740.0,-0.16,72.87,1.0705,88.8515,1353.39,14.24561360538,2.349
2023-05-30,83.05,83.34,80.36,24550.0,-3.16,69.6,1.0733,86.27185399999999,1338.14,14.22319616687,2.416
2023-05-31,80.45,81.97,79.32,21920.0,0.49,68.24,1.0688,86.32697599999999,1318.32,13.995335658278,2.358
2023-06-01,80.78,81.1,78.47,22480.0,-2.25,70.2,1.0761,84.95809500000001,1328.3,14.031006653038,2.273
2023-06-02,78.95,80.47,78.52,15520.0,-0.54,71.84,1.0706,84.06351199999999,1351.29,14.06613612435,2.299
2023-06-05,79.05,83.25,78.01,23970.0,5.53,72.26,1.0712,88.759632,1342.41,14.33815007224,2.366
2023-06-06,83.0,83.48,80.28,17910.0,-1.47,71.85,1.0691,87.281324,1343.27,14.49481686173,2.381
2023-06-07,81.64,84.19,80.1,18610.0,2.72,72.64,1.0697,89.705042,1344.06,14.81798903384,2.433
2023-06-08,83.99,84.95,82.63,15100.0,-0.61,71.44,1.0781,89.859635,1346.99,14.31950910133,2.434
2023-06-09,83.75,87.3,83.5,17410.0,3.35,70.33,1.0747,92.574658,1345.81,14.2667331436,2.331
2023-06-12,86.75,88.46,84.88,17450.0,2.41,67.29,1.0757,94.898254,1350.48,14.09677151293,2.336
2023-06-13,88.0,91.03,86.91,30350.0,2.83,69.58,1.0791,97.895952,1361.51,14.20023820096,2.407
2023-06-14,90.46,93.99,89.91,28120.0,3.2,68.46,1.0831,101.399822,1368.32,14.1453419285,2.413
2023-06-15,93.51,95.18,91.51,29190.0,-0.74,70.81,1.0945,101.711885,1365.99,14.35729601228,2.609
2023-06-16,92.92,93.18,90.5,19810.0,-1.09,71.93,1.0933,100.496136,1376.19,14.69833752209,2.721
2023-06-19,91.7,93.65,90.3,15150.0,1.43,71.31,1.0922,101.825806,1363.98,15.17418495765,2.643
2023-06-20,93.09,96.0,92.85,23510.0,1.37,71.19,1.0916,103.167116,1355.81,15.40057251525,2.57
2023-06-21,94.41,95.4,90.39,27350.0,-3.87,72.52,1.0984,99.78964,1350.64,15.60358912852,2.677
2023-06-22,90.2,91.2,88.33,18310.0,0.11,69.63,1.0956,99.64482,1344.4,15.71867995526,2.704
2023-06-23,90.9,90.9,87.55,14050.0,-3.74,69.32,1.0889,95.333195,1334.61,15.61993231267,2.843
2023-06-26,87.69,89.65,85.89,16580.0,-1.21,69.54,1.0904,94.308696,1338.25,15.25933379284,2.892
2023-06-27,86.49,89.17,85.8,14660.0,3.01,67.9,1.0959,97.633731,1344.32,15.32430770678,2.789
2023-06-28,89.67,89.7,86.98,13960.0,-0.99,69.73,1.0911,96.24593099999998,1356.63,15.511361468466,2.668
2023-06-29,87.34,88.82,87.24,12330.0,-0.09,70.02,1.0864,95.744432,1361.13,15.414920189238,2.691
2023-06-30,88.1,89.61,87.11,12880.0,1.63,70.78,1.091,97.72087,1373.75,15.480329752979,2.774
2023-07-03,89.12,89.83,87.18,13060.0,-2.22,69.91,1.0911,95.558538,1376.2,15.015794984451,2.702
2023-07-04,87.41,88.1,86.68,10260.0,0.13,71.06,1.0877,95.380413,1376.01,14.657309503195,2.751
2023-07-05,87.06,87.32,85.71,15080.0,-2.14,71.88,1.0851,93.112431,1364.28,13.958180152774,2.643
2023-07-06,85.7,86.45,85.33,14120.0,0.56,71.79,1.0887,93.943923,1326.45,13.693179926997,2.599
2023-07-07,86.05,87.85,85.83,12120.0,-0.16,73.77,1.0967,94.480705,1332.9,13.445297609482,2.57
2023-07-10,86.16,87.17,85.48,12700.0,0.13,72.95,1.0999,94.87737400000002,1337.93,14.30968040085,2.641
2023-07-11,86.34,87.22,85.11,15210.0,0.92,74.71,1.1006,95.80723,1348.98,14.51721070078,2.692
2023-07-12,87.03,88.32,85.68,15760.0,-1.4,75.54,1.1128,95.511624,1370.87,14.73358319076,2.597
2023-07-13,85.86,86.96,85.32,11320.0,0.06,76.76,1.1224,96.391712,1380.12,14.89980249808,2.534
2023-07-14,85.82,87.65,85.82,10620.0,0.55,75.32,1.1227,96.945145,1381.4,14.96522271286,2.53
2023-07-17,85.93,86.81,85.18,12730.0,0.5,74.08,1.1234,97.488652,1370.22,14.49821901662,2.504
2023-07-18,86.78,88.32,86.25,14990.0,1.61,75.66,1.1226,98.990868,1374.73,14.59694243141,2.618
2023-07-19,88.1,89.4,87.05,15480.0,0.91,75.29,1.1198,99.639804,1377.67,14.82944559643,2.585
2023-07-20,88.95,91.24,88.75,17570.0,2.09,75.65,1.1128,101.086752,1381.64,14.8749685763,2.731
2023-07-21,90.8,92.3,90.33,14120.0,1.08,76.78,1.1123,102.131386,1388.49,15.04715250967,2.707
2023-07-24,91.82,92.59,90.53,14370.0,-0.58,78.4,1.1062,100.98499800000002,1387.25,15.20382140425,2.688
2023-07-25,91.25,92.52,91.14,14270.0,1.15,79.2,1.1053,102.063402,1390.51,14.98958126806,2.747
2023-07-26,92.32,93.5,90.34,16550.0,-1.7,78.4,1.1083,100.600391,1375.22,14.63754673709,2.693
2023-07-27,90.79,91.28,89.23,15510.0,0.17,79.63,1.0973,99.766516,1401.48,14.33175605529,2.595
2023-07-28,90.92,90.92,88.16,16239.999999999998,-2.44,80.18,1.1015,97.70305,1400.61,14.1286334522,2.753
2023-07-31,88.34,89.42,86.37,15970.0,-2.13,81.32,1.0993,95.430233,1401.34,13.85893314594,2.741
2023-08-01,86.85,87.83,84.4,22390.0,-2.52,80.92,1.0982,92.929684,1387.71,13.52276095915,2.672
2023-08-02,84.65,84.99,83.01,21260.0,-1.68,79.13,1.0936,90.98752,1367.78,13.14747538832,2.586
2023-08-03,83.23,85.8,83.1,16350.000000000002,1.45,81.08,1.0944,92.378304,1361.19,12.86724375148,2.67
2023-08-04,84.99,85.63,83.3,11730.0,-1.18,82.27,1.101,91.83441,1369.69,12.69469456639,2.681
2023-08-07,83.55,84.56,82.56,13370.0,-0.92,81.49,1.1002,90.920528,1368.68,12.4198842425,2.813
2023-08-08,82.7,84.47,82.31,14580.0,1.61,82.36,1.0954,91.980738,1357.32,12.236595373998,2.864
2023-08-09,84.34,85.82,83.5,17020.0,-0.08,83.69,1.0973,92.06347,1367.55,12.444129437568,3.053
2023-08-10,84.24,85.21,83.03,12820.0,0.77,82.29,1.0979,92.827445,1382.88,12.643987161625,2.87
2023-08-11,84.9,86.92,84.0,10940.0,2.66,82.57,1.0944,94.99392,1364.89,12.574448901417,2.882
2023-08-14,86.57,88.13,86.0,13260.0,1.32,81.92,1.0904,95.90068,1365.27,12.7782777337636,2.898
2023-08-15,88.23,88.6,86.7,13020.0,-1.23,80.5,1.0904,94.723048,1354.34,12.7876651607836,2.781
2023-08-16,87.64,88.89,87.35,15600.0,1.97,79.02,1.0874,96.321892,1350.0,12.8688748185936,2.726
2023-08-17,88.6,89.87,87.7,15800.0,0.3,79.9,1.0871,96.588835,1334.39,12.8919905992336,2.755
2023-08-18,88.68,89.09,87.27,12860.0,-0.9,80.66,1.0865,95.666325,1328.59,12.9720815511336,2.691
2023-08-21,88.62,88.7,86.86,11650.0,-0.23,80.12,1.0891,95.677435,1333.45,13.721341009,2.743
2023-08-22,87.85,90.39,87.76,19570.0,2.46,79.64,1.0844,97.606844,1343.19,14.63314640569,2.652
2023-08-23,89.96,90.23,87.35,19870.0,-2.23,78.59,1.0859,95.5592,1344.41,14.92286959654,2.592
2023-08-24,87.35,87.35,85.1,18770.0,-3.17,78.66,1.0809,92.103489,1336.13,15.41490065971,2.636
2023-08-25,85.06,86.42,84.5,13460.0,0.05,79.49,1.08,92.07,1337.97,15.84328338218,2.657
2023-08-28,85.4,86.5,84.79,8130.000000000001,0.41,79.67,1.0817,92.59352,1354.95,16.19173749285,2.665
2023-08-29,85.72,86.49,84.52,12480.0,-0.7,80.68,1.0877,92.4545,1364.33,15.8884176586,2.662
2023-08-30,84.91,86.63,84.64,13340.0,1.18,81.12,1.0924,93.9464,1361.81,15.67194499527,3.181
2023-08-31,86.1,87.28,85.58,11310.0,0.03,82.96,1.0841,93.265123,1355.74,15.304736094978,3.147
2023-09-01,86.03,86.32,85.0,11950.0,-0.45,84.75,1.0773,92.259972,1355.17,15.199181301548,3.111
2023-09-04,85.63,85.63,83.75,13970.0,-1.82,85.82,1.0794,90.755952,1353.83,15.008118575369,2.647
2023-09-05,84.18,84.81,83.6,16540.0,-0.2,86.01,1.072,89.95152,1350.68,14.95984082691,2.991
2023-09-06,83.95,84.81,83.11,15690.0,-0.25,86.79,1.0727,89.78499000000001,1341.24,15.04413062299,2.943
2023-09-07,83.67,84.28,82.67,16850.0,-0.49,86.15,1.0699,89.11197100000001,1335.53,15.16310928779,2.958
2023-09-08,83.52,84.0,81.28,17110.0,-2.01,86.81,1.0699,87.32523800000001,1340.38,15.194717857288,2.966
2023-09-11,81.79,82.51,81.36,13800.0,0.13,86.66,1.0748,87.843404,1345.71,15.80061573439,2.937
2023-09-12,81.85,82.41,80.98,17500.0,-0.75,88.16,1.0752,87.220224,1341.34,16.17803882362,3.015
2023-09-13,81.25,83.83,80.57,22490.0,3.25,87.88,1.0728,89.85772800000001,1335.91,16.40771639145,2.987
2023-09-14,83.71,84.07,82.45,14480.0,-0.99,89.61,1.0641,88.24581300000001,1354.33,16.68060810336,2.983
2023-09-15,82.88,84.09,81.86,14310.0,-1.0,90.02,1.0655,87.47754999999998,1359.14,16.744418246,2.932
2023-09-18,82.18,82.65,80.74,16520.0,-1.49,90.58,1.069,86.46072,1343.85,16.08741944609,3.001
2023-09-19,80.97,81.69,80.55,12940.0,0.52,90.48,1.0677,86.80401,1345.39,15.53472918002,3.026
2023-09-20,81.6,82.97,80.51,18190.0,1.8,89.66,1.0659,88.21388400000001,1352.86,15.03218453661,2.921
2023-09-21,82.7,84.61,81.7,16170.000000000002,2.02,88.32,1.0658,89.98549400000002,1335.02,14.66942091987,2.84
2023-09-22,83.94,86.05,83.65,18470.0,1.03,88.35,1.0652,90.86156,1331.82,14.52460131619,2.879
2023-09-25,85.95,85.95,84.77,14090.0,-0.48,88.17,1.059,89.89851,1320.49,14.66222436616,2.906
2023-09-26,84.99,85.13,82.51,16300.0,-2.8,88.78,1.057,87.21307,1310.55,15.03376559809,2.845
2023-09-27,83.0,83.05,81.61,14840.0,-0.79,91.3,1.05,85.953,1312.13,15.35069314848,2.899
2023-09-28,81.83,83.24,81.82,11320.0,1.53,89.59,1.0559,87.755849,1317.92,15.37972657464,3.34
2023-09-29,83.0,83.24,81.42,11380.0,-2.0,88.8,1.057,86.09264999999999,1323.71,15.29256187285,3.312
2023-10-02,81.42,81.66,80.62,14760.0,-0.92,87.17,1.0476,84.54132000000001,1310.08,15.566436605762,3.233
2023-10-03,80.7,80.91,79.52,23910.0,-1.12,87.44,1.0465,83.5107,1295.75,15.049957246728,3.313
2023-10-04,79.87,82.39,79.56,20900.0,2.53,82.55,1.0503,85.93554599999999,1294.31,14.93103808585,3.32
2023-10-05,81.85,82.37,80.3,15010.0,-1.17,80.81,1.0548,85.291128,1295.87,15.12950135868,3.511
2023-10-06,80.85,81.15,80.0,12050.0,-0.3,81.28,1.0586,85.34433200000001,1305.88,15.18678946653,3.641
2023-10-09,80.65,81.96,80.0,16510.0,1.25,84.6,1.0565,86.24209499999999,1304.03,15.48976728806,3.631
2023-10-10,81.87,85.06,81.6,26150.0,3.81,84.13,1.0603,89.849822,1330.16,16.12065557158,3.659
2023-10-11,84.68,85.03,83.5,21430.0,-1.13,82.07,1.0617,88.94922600000001,1323.6,16.06192065967,3.658
2023-10-12,83.78,85.69,83.5,16720.0,1.99,81.8,1.0526,89.94467,1324.39,16.16231290617,3.639
2023-10-13,85.23,86.6,84.73,22820.0,0.25,86.35,1.0509,90.02009399999999,1309.15,15.967420396906,3.584
2023-10-16,85.58,85.93,82.99,18290.0,-2.63,85.26,1.0558,88.064278,1313.73,16.295852575076,3.479
2023-10-17,83.29,83.66,81.45,16430.0,-0.91,85.44,1.0575,87.40237500000002,1314.38,16.526219708155,3.468
2023-10-18,82.61,83.35,81.52,15860.0,-1.04,87.27,1.0535,86.16576500000002,1302.51,16.8102992207,3.463
2023-10-19,81.7,82.24,80.84,17070.0,0.26,88.37,1.0579,86.74780000000001,1293.2,16.70864108172,3.326
2023-10-20,81.98,82.5,81.05,15050.0,-0.4,88.08,1.0593,86.513031,1274.5,16.88539654565,3.258
2023-10-23,81.39,81.5,80.06,17530.0,-1.68,84.42,1.0668,85.66404,1278.93,16.86586347888,3.273
2023-10-24,80.26,81.34,80.21,17180.0,0.45,82.97,1.0588,85.402808,1286.11,16.84592502589,3.322
2023-10-25,80.74,80.98,79.75,18430.0,-0.91,84.69,1.0563,84.43005900000001,1286.38,17.09764862772,3.376
2023-10-26,79.94,80.71,79.49,18950.0,-0.44,82.54,1.056,84.03648,1281.47,17.41912384334,3.477
2023-10-27,79.64,80.36,79.3,15860.0,-0.28,84.7,1.0564,83.835904,1270.18,17.807953788926,3.483
2023-10-30,79.45,80.98,78.48,24810.0,-0.73,81.68,1.0613,83.609214,1274.02,17.203797628957,3.589
2023-10-31,78.65,79.5,78.15,21720.0,0.8,80.5,1.0576,83.984016,1286.0,16.842732212342,3.813
2023-11-01,79.4,80.16,78.37,19680.0,-0.94,80.1,1.0568,83.127888,1294.67,16.00081987533,3.753
2023-11-02,78.35,79.2,76.24,34240.0,0.51,82.16,1.062,83.96172,1316.95,15.353126525698,3.75
2023-11-03,78.61,79.7,77.1,19750.0,-2.35,80.23,1.0729,82.82788,1318.73,14.944425137817,3.795
2023-11-06,77.48,77.48,75.6,18330.0,-1.71,80.6,1.0715,81.30541999999998,1315.23,14.902855664248,3.564
2023-11-07,75.71,76.5,74.86,21350.0,-0.69,77.21,1.0699,80.62766400000001,1308.06,15.052960755345,3.463
2023-11-08,75.28,76.38,74.84,19630.0,0.05,75.31,1.0707,80.73078000000001,1310.55,15.705223130418,3.389
2023-11-09,75.65,77.69,75.19,22230.0,2.52,75.75,1.0666,82.44818,1323.78,16.237436584297,3.333
2023-11-10,77.69,78.85,76.29,18970.0,1.55,77.15,1.0681,83.84585,1317.17,16.669269813588,3.284
